ID,Name,Sex,Age,Height,Weight,IMC,Team,NOC,Year,Season,City,Sport,Event,Medal
4517,Salvatore Antibo,M,26,170,52.0,17.99,Italy,ITA,1988,Summer,Seoul,Athletics,"10,000 metres",Silver
4585,Olena Anatolivna Antonova,F,36,180,95.0,29.32,Ukraine,UKR,2008,Summer,Beijing,Athletics,Discus Throw,Bronze
4587,Yelena Petrovna Antonova,F,23,180,78.0,24.07,Soviet Union,URS,1976,Summer,Montreal,Rowing,Single Sculls,Bronze
4590,Hans Bertil Augustin Antonsson,M,30,187,100.0,28.6,Sweden,SWE,1952,Summer,Helsinki,Wrestling,"Heavyweight, Freestyle",Silver
4591,Hans Yngve Antonsson,M,25,179,79.0,24.66,Sweden,SWE,1960,Summer,Roma,Wrestling,"Middleweight, Freestyle",Bronze
4613,Nataliya Nikolayevna Antyukh,F,23,182,69.0,20.83,Russia,RUS,2004,Summer,Athina,Athletics,400 metres,Bronze
4613,Nataliya Nikolayevna Antyukh,F,31,182,69.0,20.83,Russia,RUS,2012,Summer,London,Athletics,400 metres Hurdles,Gold
4617,Aleksandr Aleksandrovich Anufriyev,M,26,167,63.0,22.59,Soviet Union,URS,1952,Summer,Helsinki,Athletics,"10,000 metres",Bronze
4651,Mayumi Aoki (-Nishiguti),F,19,164,63.0,23.42,Japan,JPN,1972,Summer,Munich,Swimming,100 metres Butterfly,Gold
4667,Sad Aouita,M,24,175,58.0,18.94,Morocco,MAR,1984,Summer,Los Angeles,Athletics,"5,000 metres",Gold
4667,Sad Aouita,M,28,175,58.0,18.94,Morocco,MAR,1988,Summer,Seoul,Athletics,800 metres,Bronze
4674,Eref Apak,M,22,184,120.0,35.44,Turkey,TUR,2004,Summer,Athina,Athletics,Hammer Throw,Bronze
4710,Stoyan Ivanov Apostolov,M,26,170,69.0,23.88,Bulgaria,BUL,1972,Summer,Munich,Wrestling,"Lightweight, Greco-Roman",Silver
4763,Reyhan Arabacolu,M,21,170,77.0,26.64,Turkey,TUR,2004,Summer,Athina,Weightlifting,Middleweight,Bronze
4766,Claude Henri Ferdinand Dalmas Arabo,M,27,178,73.0,23.04,France,FRA,1964,Summer,Tokyo,Fencing,"Sabre, Individual",Silver
4779,Lorenzo Aragon Armenteros,M,30,163,69.0,25.97,Cuba,CUB,2004,Summer,Athina,Boxing,Welterweight,Silver
4782,Hirooki Arai,M,28,180,62.0,19.14,Japan,JPN,2016,Summer,Rio de Janeiro,Athletics,50 kilometres Walk,Bronze
4784,Masao Arai,M,27,164,64.0,23.8,Japan,JPN,1976,Summer,Montreal,Wrestling,"Bantamweight, Freestyle",Bronze
4858,Magomedkhan Suleymanovich Aratsilov,M,29,180,82.0,25.31,Soviet Union,URS,1980,Summer,Moskva,Wrestling,"Middleweight, Freestyle",Silver
4859,Adriana dos Santos Arajo,F,30,167,60.0,21.51,Brazil,BRA,2012,Summer,London,Boxing,Lightweight,Bronze
4977,Yordanis Arencibia Verdecia,M,24,167,66.0,23.67,Cuba,CUB,2004,Summer,Athina,Judo,Half-Lightweight,Bronze
4977,Yordanis Arencibia Verdecia,M,28,167,66.0,23.67,Cuba,CUB,2008,Summer,Beijing,Judo,Half-Lightweight,Bronze
5023,Joahnys Oscar Argilagos Prez,M,19,152,49.0,21.21,Cuba,CUB,2016,Summer,Rio de Janeiro,Boxing,Light-Flyweight,Bronze
5069,Yuko Arimori (-Wilson),F,25,166,47.0,17.06,Japan,JPN,1992,Summer,Barcelona,Athletics,Marathon,Silver
5069,Yuko Arimori (-Wilson),F,29,166,47.0,17.06,Japan,JPN,1996,Summer,Atlanta,Athletics,Marathon,Bronze
5074,Magomed Davudovich Aripgadzhiyev,M,26,185,81.0,23.67,Belarus,BLR,2004,Summer,Athina,Boxing,Light-Heavyweight,Silver
5106,Vasyl Albertovych Arkhypenko,M,23,178,65.0,20.52,Soviet Union,URS,1980,Summer,Moskva,Athletics,400 metres Hurdles,Silver
5144,"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)",F,23,168,55.0,19.49,Great Britain,GBR,2012,Summer,London,Cycling,"Road Race, Individual",Silver
5158,Duncan John D'Arcy Armstrong,M,20,187,74.0,21.16,Australia,AUS,1988,Summer,Seoul,Swimming,200 metres Freestyle,Gold
5158,Duncan John D'Arcy Armstrong,M,20,187,74.0,21.16,Australia,AUS,1988,Summer,Seoul,Swimming,400 metres Freestyle,Silver
5159,Dylan Armstrong,M,27,190,125.0,34.63,Canada,CAN,2008,Summer,Beijing,Athletics,Shot Put,Bronze
5167,Kristin Ann Armstrong (-Savola),F,34,173,58.0,19.38,United States,USA,2008,Summer,Beijing,Cycling,Individual Time Trial,Gold
5167,Kristin Ann Armstrong (-Savola),F,38,173,58.0,19.38,United States,USA,2012,Summer,London,Cycling,Individual Time Trial,Gold
5167,Kristin Ann Armstrong (-Savola),F,42,173,58.0,19.38,United States,USA,2016,Summer,Rio de Janeiro,Cycling,Individual Time Trial,Gold
5198,Judith Arndt,F,19,173,59.0,19.71,Germany,GER,1996,Summer,Atlanta,Cycling,"Individual Pursuit, 3,000 metres",Bronze
5198,Judith Arndt,F,28,173,59.0,19.71,Germany,GER,2004,Summer,Athina,Cycling,"Road Race, Individual",Silver
5198,Judith Arndt,F,36,173,59.0,19.71,Germany,GER,2012,Summer,London,Cycling,Individual Time Trial,Silver
5288,Jordi Arrese Casta,M,27,175,74.0,24.16,Spain,ESP,1992,Summer,Barcelona,Tennis,Singles,Silver
5327,Israil Magomedgireyevich Arsamakov,M,26,169,85.0,29.76,Soviet Union,URS,1988,Summer,Seoul,Weightlifting,Light-Heavyweight,Gold
5355,Bakhtiyar Garifulayevich Artayev,M,21,183,75.0,22.4,Kazakhstan,KAZ,2004,Summer,Athina,Boxing,Welterweight,Gold
5391,Sedat Artu,M,28,162,56.0,21.34,Turkey,TUR,2004,Summer,Athina,Weightlifting,Bantamweight,Bronze
5396,Vladimir Nikolayevich Artyomov,M,23,167,63.0,22.59,Soviet Union,URS,1988,Summer,Seoul,Gymnastics,Floor Exercise,Silver
5396,Vladimir Nikolayevich Artyomov,M,23,167,63.0,22.59,Soviet Union,URS,1988,Summer,Seoul,Gymnastics,Horizontal Bar,Gold
5396,Vladimir Nikolayevich Artyomov,M,23,167,63.0,22.59,Soviet Union,URS,1988,Summer,Seoul,Gymnastics,Parallel Bars,Gold
5396,Vladimir Nikolayevich Artyomov,M,23,167,63.0,22.59,Soviet Union,URS,1988,Summer,Seoul,Gymnastics,Individual All-Around,Gold
5414,Migran Arutyunyan,M,27,166,67.0,24.31,Armenia,ARM,2016,Summer,Rio de Janeiro,Wrestling,"Welterweight, Greco-Roman",Silver
5426,Pr Johan Arvidsson,M,20,183,74.0,22.1,Sweden,SWE,1980,Summer,Moskva,Swimming,100 metres Butterfly,Gold
5432,Andrey Nikolayevich Aryamnov,M,20,172,105.0,35.49,Belarus,BLR,2008,Summer,Beijing,Weightlifting,Heavyweight,Gold
5446,Yevhen Oleksandrovych Arzhanov,M,24,179,68.0,21.22,Soviet Union,URS,1972,Summer,Munich,Athletics,800 metres,Silver
5453,Laura Asadauskait-Zadneprovskien,F,28,160,49.0,19.14,Lithuania,LTU,2012,Summer,London,Modern Pentathlon,Individual,Gold
5466,Giorgi Asanidze,M,25,173,85.0,28.4,Georgia,GEO,2000,Summer,Sydney,Weightlifting,Light-Heavyweight,Bronze
5466,Giorgi Asanidze,M,28,173,85.0,28.4,Georgia,GEO,2004,Summer,Athina,Weightlifting,Light-Heavyweight,Gold
5467,Kevin Yoshimi Asano,M,25,162,60.0,22.86,United States,USA,1988,Summer,Seoul,Judo,Extra-Lightweight,Silver
5500,Sergei Aschwanden,M,32,181,92.0,28.08,Switzerland,SUI,2008,Summer,Beijing,Judo,Middleweight,Bronze
5505,Marko Tapio Asell,M,26,179,82.0,25.59,Finland,FIN,1996,Summer,Atlanta,Wrestling,"Welterweight, Greco-Roman",Silver
5540,"Horace Ashenfelter, III",M,29,178,66.0,20.83,United States,USA,1952,Summer,Helsinki,Athletics,"3,000 metres Steeplechase",Gold
5547,Evelyn Ashford (-Washington),F,27,165,52.0,19.1,United States,USA,1984,Summer,Los Angeles,Athletics,100 metres,Gold
5547,Evelyn Ashford (-Washington),F,31,165,52.0,19.1,United States,USA,1988,Summer,Seoul,Athletics,100 metres,Silver
5559,"Thomas John Mitchell ""Tom"" Ashley",M,24,188,70.0,19.81,New Zealand,NZL,2008,Summer,Beijing,Sailing,Windsurfer,Gold
5575,Ruslan Nuraliyevich Ashuraliyev,M,22,174,74.0,24.44,Soviet Union,URS,1972,Summer,Munich,Wrestling,"Lightweight, Freestyle",Bronze
5625,Fuad Aslanov,M,21,175,74.0,24.16,Azerbaijan,AZE,2004,Summer,Athina,Boxing,Flyweight,Bronze
5632,Brahim Asloum,M,21,165,48.0,17.63,France,FRA,2000,Summer,Sydney,Boxing,Light-Flyweight,Gold
5687,Sofia Assefa Abebe,F,24,167,52.0,18.65,Ethiopia,ETH,2012,Summer,London,Athletics,"3,000 metres Steeplechase",Bronze
5698,"Alina (Galina-) Astafei (-Stavariu, -Kreiig)",F,23,181,59.0,18.01,Romania,ROU,1992,Summer,Barcelona,Athletics,High Jump,Silver
5700,Polina Hryhorivna Astakhova,F,23,166,56.0,20.32,Soviet Union,URS,1960,Summer,Roma,Gymnastics,Individual All-Around,Bronze
5700,Polina Hryhorivna Astakhova,F,23,166,56.0,20.32,Soviet Union,URS,1960,Summer,Roma,Gymnastics,Floor Exercise,Silver
5700,Polina Hryhorivna Astakhova,F,23,166,56.0,20.32,Soviet Union,URS,1960,Summer,Roma,Gymnastics,Uneven Bars,Gold
5700,Polina Hryhorivna Astakhova,F,27,166,56.0,20.32,Soviet Union,URS,1964,Summer,Tokyo,Gymnastics,Individual All-Around,Bronze
5700,Polina Hryhorivna Astakhova,F,27,166,56.0,20.32,Soviet Union,URS,1964,Summer,Tokyo,Gymnastics,Floor Exercise,Silver
5700,Polina Hryhorivna Astakhova,F,27,166,56.0,20.32,Soviet Union,URS,1964,Summer,Tokyo,Gymnastics,Uneven Bars,Gold
5702,Igor Vyacheslavovich Astapkovich,M,37,192,120.0,32.55,Belarus,BLR,2000,Summer,Sydney,Athletics,Hammer Throw,Bronze
5702,Igor Vyacheslavovich Astapkovich,M,29,192,120.0,32.55,Unified Team,EUN,1992,Summer,Barcelona,Athletics,Hammer Throw,Silver
5724,rad Suleyman Aumova,F,46,158,57.0,22.83,Azerbaijan,AZE,2004,Summer,Athina,Shooting,"Sporting Pistol, 25 metres",Bronze
5741,Mahmut Atalay,M,34,171,78.0,26.67,Turkey,TUR,1968,Summer,Mexico City,Wrestling,"Welterweight, Freestyle",Gold
5778,Abbos Atayev,M,26,186,75.0,21.68,Uzbekistan,UZB,2012,Summer,London,Boxing,Middleweight,Bronze
5882,"Susanne Jean ""Susie"" Atwood",F,19,170,66.0,22.84,United States,USA,1972,Summer,Munich,Swimming,100 metres Backstroke,Bronze
5882,"Susanne Jean ""Susie"" Atwood",F,19,170,66.0,22.84,United States,USA,1972,Summer,Munich,Swimming,200 metres Backstroke,Silver
5883,Fernando Atzori,M,22,158,51.0,20.43,Italy,ITA,1964,Summer,Tokyo,Boxing,Flyweight,Gold
5930,Ingrid Auerswald-Lange (Brestrich-),F,22,168,58.0,20.55,East Germany,GDR,1980,Summer,Moskva,Athletics,100 metres,Bronze
5979,Apti Khamzatovich Aukhadov,M,19,178,85.0,26.83,Russia,RUS,2012,Summer,London,Weightlifting,Light-Heavyweight,Silver
5991,Rein Aun,M,24,189,88.0,24.64,Soviet Union,URS,1964,Summer,Tokyo,Athletics,Decathlon,Silver
6025,Charles Allen Austin,M,28,183,77.0,22.99,United States,USA,1996,Summer,Atlanta,Athletics,High Jump,Gold
6034,"Timothy ""Tim"" Austin",M,21,167,51.0,18.29,United States,USA,1992,Summer,Barcelona,Boxing,Flyweight,Bronze
6076,Hennadiy Valentynovych Avdieienko,M,24,202,82.0,20.1,Soviet Union,URS,1988,Summer,Seoul,Athletics,High Jump,Gold
6123,Mykola Viktorovych Avilov,M,24,191,89.0,24.4,Soviet Union,URS,1972,Summer,Munich,Athletics,Decathlon,Gold
6123,Mykola Viktorovych Avilov,M,27,191,89.0,24.4,Soviet Union,URS,1976,Summer,Montreal,Athletics,Decathlon,Bronze
6126,Mariana Avitia Martnez,F,18,164,61.0,22.68,Mexico,MEX,2012,Summer,London,Archery,Individual,Bronze
6130,Nazmi Avluca,M,31,177,84.0,26.81,Turkey,TUR,2008,Summer,Beijing,Wrestling,"Light-Heavyweight, Greco-Roman",Bronze
6143,Jacky Nicolas Avril,M,28,176,66.0,21.31,France,FRA,1992,Summer,Barcelona,Canoeing,"Canadian Singles, Slalom",Bronze
6160,Mohd Azizulhasni Awang,M,28,166,69.0,25.04,Malaysia,MAS,2016,Summer,Rio de Janeiro,Cycling,Keirin,Bronze
6173,"Albert ""Albie"" Axelrod",M,39,183,86.0,25.68,United States,USA,1960,Summer,Roma,Fencing,"Foil, Individual",Bronze
6174,Viktor Axelsen,M,22,194,88.0,23.38,Denmark,DEN,2016,Summer,Rio de Janeiro,Badminton,Singles,Bronze
6204,Almaz Ayana Eba,F,24,166,47.0,17.06,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,"5,000 metres",Bronze
6204,Almaz Ayana Eba,F,24,166,47.0,17.06,Ethiopia,ETH,2016,Summer,Rio de Janeiro,Athletics,"10,000 metres",Gold
6244,Ahmet Ayk,M,26,178,97.0,30.61,Turkey,TUR,1964,Summer,Tokyo,Wrestling,"Light-Heavyweight, Freestyle",Silver
6244,Ahmet Ayk,M,30,178,97.0,30.61,Turkey,TUR,1968,Summer,Mexico City,Wrestling,"Light-Heavyweight, Freestyle",Gold
6249,Turgut Ayka,M,26,168,57.0,20.2,Turkey,TUR,1984,Summer,Los Angeles,Boxing,Featherweight,Bronze
6269,David Valeryevich Ayrapetyan,M,28,158,49.0,19.63,Russia,RUS,2012,Summer,London,Boxing,Light-Flyweight,Bronze
6284,Kazm Ayvaz,M,26,173,70.0,23.39,Turkey,TUR,1964,Summer,Tokyo,Wrestling,"Lightweight, Greco-Roman",Gold
6296,"Viktoriya Fyodorovna ""Vika"" Azarenko",F,22,183,60.0,17.92,Belarus,BLR,2012,Summer,London,Tennis,Singles,Bronze
6300,Albert Azaryan,M,27,174,72.0,23.78,Soviet Union,URS,1956,Summer,Melbourne,Gymnastics,Rings,Gold
6300,Albert Azaryan,M,31,174,72.0,23.78,Soviet Union,URS,1960,Summer,Roma,Gymnastics,Rings,Gold
6305,Filiberto Azcuy Aguilera,M,27,177,74.0,23.62,Cuba,CUB,2000,Summer,Sydney,Wrestling,"Welterweight, Greco-Roman",Gold
6305,Filiberto Azcuy Aguilera,M,23,177,74.0,23.62,Cuba,CUB,1996,Summer,Atlanta,Wrestling,"Welterweight, Greco-Roman",Gold
6306,Isaac Azcuy Oliva,M,27,178,80.0,25.25,Cuba,CUB,1980,Summer,Moskva,Judo,Middleweight,Silver
6389,Mehdi Abdelhafid Baala,M,29,183,65.0,19.41,France,FRA,2008,Summer,Beijing,Athletics,"1,500 metres",Bronze
6406,Jaroslav Bba,M,19,199,86.0,21.72,Czech Republic,CZE,2004,Summer,Athina,Athletics,High Jump,Bronze
6417,Inha Alvidasivna Babakova (Butkus-),F,29,180,60.0,18.52,Ukraine,UKR,1996,Summer,Atlanta,Athletics,High Jump,Bronze
6425,Svetlana Viktorovna Babanina,F,21,173,62.0,20.72,Soviet Union,URS,1964,Summer,Tokyo,Swimming,200 metres Breaststroke,Bronze
6429,"Jack Babashoff, Jr.",M,21,191,84.0,23.03,United States,USA,1976,Summer,Montreal,Swimming,100 metres Freestyle,Silver
6430,Shirley Frances Babashoff,F,15,178,67.0,21.15,United States,USA,1972,Summer,Munich,Swimming,100 metres Freestyle,Silver
6430,Shirley Frances Babashoff,F,15,178,67.0,21.15,United States,USA,1972,Summer,Munich,Swimming,200 metres Freestyle,Silver
6430,Shirley Frances Babashoff,F,19,178,67.0,21.15,United States,USA,1976,Summer,Montreal,Swimming,800 metres Freestyle,Silver
6430,Shirley Frances Babashoff,F,19,178,67.0,21.15,United States,USA,1976,Summer,Montreal,Swimming,400 metres Freestyle,Silver
6430,Shirley Frances Babashoff,F,19,178,67.0,21.15,United States,USA,1976,Summer,Montreal,Swimming,200 metres Freestyle,Silver
6448,Alonzo Carl Babers,M,22,188,70.0,19.81,United States,USA,1984,Summer,Los Angeles,Athletics,400 metres,Gold
6459,Sorin Babii,M,28,170,80.0,27.68,Romania,ROU,1992,Summer,Barcelona,Shooting,"Air Pistol, 10 metres",Bronze
6459,Sorin Babii,M,24,170,80.0,27.68,Romania,ROU,1988,Summer,Seoul,Shooting,"Free Pistol, 50 metres",Gold
6471,"Richard Aldrich ""Rink"" Babka",M,23,195,121.0,31.82,United States,USA,1960,Summer,Roma,Athletics,Discus Throw,Silver
6536,Jochen Bachfeld,M,23,172,54.0,18.25,East Germany,GDR,1976,Summer,Montreal,Boxing,Welterweight,Gold
6578,Ion Baciu,M,24,165,57.0,20.94,Romania,ROU,1968,Summer,Mexico City,Wrestling,"Bantamweight, Greco-Roman",Silver
6591,Robin James Backhaus,M,17,183,77.0,22.99,United States,USA,1972,Summer,Munich,Swimming,200 metres Butterfly,Bronze
6594,"Stephen James ""Steve"" Backley",M,31,195,102.0,26.82,Great Britain,GBR,2000,Summer,Sydney,Athletics,Javelin Throw,Silver
6594,"Stephen James ""Steve"" Backley",M,23,195,102.0,26.82,Great Britain,GBR,1992,Summer,Barcelona,Athletics,Javelin Throw,Bronze
6594,"Stephen James ""Steve"" Backley",M,27,195,102.0,26.82,Great Britain,GBR,1996,Summer,Atlanta,Athletics,Javelin Throw,Silver
6624,Diana Bacosi,F,33,175,85.0,27.76,Italy,ITA,2016,Summer,Rio de Janeiro,Shooting,Skeet,Gold
6638,Pter Baczak,M,24,171,84.0,28.73,Hungary,HUN,1976,Summer,Montreal,Weightlifting,Light-Heavyweight,Bronze
6638,Pter Baczak,M,28,171,84.0,28.73,Hungary,HUN,1980,Summer,Moskva,Weightlifting,Middle-Heavyweight,Gold
6655,Lance Thomas Bade,M,25,170,88.0,30.45,United States,USA,1996,Summer,Atlanta,Shooting,Trap,Bronze
6662,Andrzej Stanisaw Badeski,M,21,173,68.0,22.72,Poland,POL,1964,Summer,Tokyo,Athletics,400 metres,Bronze
6683,Franck William Badiou,M,25,174,68.0,22.46,France,FRA,1992,Summer,Barcelona,Shooting,"Air Rifle, 10 metres",Silver
6710,Bair Dorzhiyevich Badyonov,M,32,178,75.0,23.67,Russia,RUS,2008,Summer,Beijing,Archery,Individual,Bronze
6728,Baek Hyeon-Man,M,24,189,91.0,25.48,South Korea,KOR,1988,Summer,Seoul,Boxing,Heavyweight,Silver
6770,Armen Yuryevich Bagdasarov,M,23,190,100.0,27.7,Uzbekistan,UZB,1996,Summer,Atlanta,Judo,Middleweight,Silver
6776,Nathan Baggaley,M,28,193,90.0,24.16,Australia,AUS,2004,Summer,Athina,Canoeing,"Kayak Singles, 500 metres",Silver
6784,Mohammad Bagheri Motamed,M,26,181,68.0,20.76,Iran,IRI,2012,Summer,London,Taekwondo,Featherweight,Silver
6800,Yelizaveta Petrovna Bagryantseva (-Verkhoshanskaya),F,31,170,76.0,26.3,Soviet Union,URS,1952,Summer,Helsinki,Athletics,Discus Throw,Silver
6810,Oleksandr Mykolaiovych Bahach,M,29,194,135.0,35.87,Ukraine,UKR,1996,Summer,Atlanta,Athletics,Shot Put,Bronze
6815,Mohamed Bahari,M,20,180,75.0,23.15,Algeria,ALG,1996,Summer,Atlanta,Boxing,Middleweight,Bronze
6827,Angelika Bahmann,F,20,165,69.0,25.34,East Germany,GDR,1972,Summer,Munich,Canoeing,"Kayak Singles, Slalom",Gold
6876,Laimut Baikauskait,F,32,162,58.0,22.1,Soviet Union,URS,1988,Summer,Seoul,Athletics,"1,500 metres",Silver
6890,Donovan Bailey,M,28,183,82.0,24.49,Canada,CAN,1996,Summer,Atlanta,Athletics,100 metres,Gold
6901,Emmanuel McDonald Bailey,M,31,180,65.0,20.06,Great Britain,GBR,1952,Summer,Helsinki,Athletics,100 metres,Bronze
6972,Kroly Bajk,M,24,184,89.0,26.29,Hungary,HUN,1968,Summer,Mexico City,Wrestling,"Welterweight, Greco-Roman",Bronze
6972,Kroly Bajk,M,28,184,89.0,26.29,Hungary,HUN,1972,Summer,Munich,Wrestling,"Light-Heavyweight, Freestyle",Bronze
7020,Kathleen Baker,F,19,173,68.0,22.72,United States,USA,2016,Summer,Rio de Janeiro,Swimming,100 metres Backstroke,Silver
7026,Mashu Baker,M,21,178,90.0,28.41,Japan,JPN,2016,Summer,Rio de Janeiro,Judo,Middleweight,Gold
7038,Walter Thane Baker,M,20,183,72.0,21.5,United States,USA,1952,Summer,Helsinki,Athletics,200 metres,Silver
7038,Walter Thane Baker,M,25,183,72.0,21.5,United States,USA,1956,Summer,Melbourne,Athletics,100 metres,Silver
7038,Walter Thane Baker,M,25,183,72.0,21.5,United States,USA,1956,Summer,Melbourne,Athletics,200 metres,Bronze
7088,Niki Bakogianni,F,28,170,52.0,17.99,Greece,GRE,1996,Summer,Atlanta,Athletics,High Jump,Silver
7094,Kroly Bakos,M,25,171,75.0,25.65,Hungary,HUN,1968,Summer,Mexico City,Weightlifting,Middleweight,Bronze
7108,Vladimir Nikolayevich Bakulin,M,29,156,52.0,21.37,Soviet Union,URS,1968,Summer,Mexico City,Wrestling,"Flyweight, Greco-Roman",Silver
7119,Roberto Balado Mndez,M,23,171,91.0,31.12,Cuba,CUB,1992,Summer,Barcelona,Boxing,Super-Heavyweight,Gold
7126,Georgiy Ruslanovich Balakshin,M,28,161,51.0,19.68,Russia,RUS,2008,Summer,Beijing,Boxing,Flyweight,Bronze
7133,Dmitry Igorevich Balandin,M,21,195,85.0,22.35,Kazakhstan,KAZ,2016,Summer,Rio de Janeiro,Swimming,200 metres Breaststroke,Gold
7143,Iolanda Bala (-Ster),F,23,185,72.0,21.04,Romania,ROU,1960,Summer,Roma,Athletics,High Jump,Gold
7143,Iolanda Bala (-Ster),F,27,185,72.0,21.04,Romania,ROU,1964,Summer,Tokyo,Athletics,High Jump,Gold
7172,Nikolay Fyodorovich Balboshin,M,27,188,100.0,28.29,Soviet Union,URS,1976,Summer,Montreal,Wrestling,"Heavyweight, Greco-Roman",Gold
7177,Ledys Frank Balceiro Pajn,M,25,178,78.0,24.62,Cuba,CUB,2000,Summer,Sydney,Canoeing,"Canadian Singles, 1,000 metres",Silver
7194,Andrs Balcz,M,30,181,73.0,22.28,Hungary,HUN,1968,Summer,Mexico City,Modern Pentathlon,Individual,Silver
7194,Andrs Balcz,M,34,181,73.0,22.28,Hungary,HUN,1972,Summer,Munich,Modern Pentathlon,Individual,Gold
7219,Stefano Baldini,M,33,176,62.0,20.02,Italy,ITA,2004,Summer,Athina,Athletics,Marathon,Gold
7227,Brita Pia Baldus,F,27,157,51.0,20.69,Germany,GER,1992,Summer,Barcelona,Diving,Springboard,Bronze
7233,"John Lee ""Johnny"" Baldwin",M,19,178,71.0,22.41,United States,USA,1968,Summer,Mexico City,Boxing,Light-Middleweight,Bronze
7292,Jzsef Balla,M,20,190,120.0,33.24,Hungary,HUN,1976,Summer,Montreal,Wrestling,"Super-Heavyweight, Freestyle",Silver
7292,Jzsef Balla,M,24,190,120.0,33.24,Hungary,HUN,1980,Summer,Moskva,Wrestling,"Super-Heavyweight, Freestyle",Silver
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,25,168,70.0,24.8,France,FRA,1996,Summer,Atlanta,Cycling,Sprint,Gold
7303,Flicia Michele Sylviane Ballanger (-Vetu),F,29,168,70.0,24.8,France,FRA,2000,Summer,Sydney,Cycling,Sprint,Gold
7357,Ambrus Balogh,M,36,172,73.0,24.68,Hungary,HUN,1952,Summer,Helsinki,Shooting,"Free Pistol, 50 metres",Bronze
7360,Gbor Balogh,M,24,187,76.0,21.73,Hungary,HUN,2000,Summer,Sydney,Modern Pentathlon,Individual,Silver
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,31,166,85.0,30.85,Australia,AUS,2004,Summer,Athina,Shooting,Trap,Gold
7378,Stoyan Dimitrov Balov,M,28,168,59.0,20.9,Bulgaria,BUL,1988,Summer,Seoul,Wrestling,"Bantamweight, Greco-Roman",Silver
7403,Frank Baltrusch,M,24,193,92.0,24.7,East Germany,GDR,1988,Summer,Seoul,Swimming,200 metres Backstroke,Silver
7418,Heiko Balz,M,22,168,99.0,35.08,Germany,GER,1992,Summer,Barcelona,Wrestling,"Heavyweight, Freestyle",Silver
7429,Giorgio Bambini,M,23,192,81.0,21.97,Italy,ITA,1968,Summer,Mexico City,Boxing,Heavyweight,Bronze
7446,"Edward Joseph ""Ed"" Banach",M,24,177,90.0,28.73,United States,USA,1984,Summer,Los Angeles,Wrestling,"Light-Heavyweight, Freestyle",Gold
7447,Lou David Banach,M,24,183,95.0,28.37,United States,USA,1984,Summer,Los Angeles,Wrestling,"Heavyweight, Freestyle",Gold
7494,Bang Dae-Du,M,29,159,52.0,20.57,South Korea,KOR,1984,Summer,Los Angeles,Wrestling,"Flyweight, Greco-Roman",Bronze
7582,Carlos Delvis Banteux Surez,M,21,174,69.0,22.79,Cuba,CUB,2008,Summer,Beijing,Boxing,Welterweight,Silver
7605,Kirk Renaud Baptiste,M,22,184,79.0,23.33,United States,USA,1984,Summer,Los Angeles,Athletics,200 metres,Silver
7665,Vilikton Innokentyevich Barannikov,M,26,160,60.0,23.44,Soviet Union,URS,1964,Summer,Tokyo,Boxing,Lightweight,Silver
7809,Georgina Bardach Martin,F,20,172,63.0,21.3,Argentina,ARG,2004,Summer,Athina,Swimming,400 metres Individual Medley,Bronze
7815,Anne-Lise Bardet,F,30,169,58.0,20.31,France,FRA,2000,Summer,Sydney,Canoeing,"Kayak Singles, Slalom",Bronze
7827,Sndor Istvn Brdosi,M,23,173,85.0,28.4,Hungary,HUN,2000,Summer,Sydney,Wrestling,"Light-Heavyweight, Greco-Roman",Silver
7866,Yury Viktorovich Barinov,M,25,173,71.0,23.72,Soviet Union,URS,1980,Summer,Moskva,Cycling,"Road Race, Individual",Bronze
7903,Jane Louise Barkman (-Brown),F,17,169,61.0,21.36,United States,USA,1968,Summer,Mexico City,Swimming,200 metres Freestyle,Bronze
7920,Valrie Gisele Angele Barlois-Mevel-Leroux,F,27,165,53.0,19.47,France,FRA,1996,Summer,Atlanta,Fencing,"epee, Individual",Silver
7936,"Arthur ""Art"" Barnard",M,23,180,77.0,23.77,United States,USA,1952,Summer,Helsinki,Athletics,110 metres Hurdles,Bronze
7967,"Patrick Gerard ""Paddy"" Barnes",M,25,163,49.0,18.44,Ireland,IRL,2012,Summer,London,Boxing,Light-Flyweight,Bronze
7967,"Patrick Gerard ""Paddy"" Barnes",M,21,163,49.0,18.44,Ireland,IRL,2008,Summer,Beijing,Boxing,Light-Flyweight,Bronze
7968,"Eric Randolph ""Randy"" Barnes",M,22,195,132.0,34.71,United States,USA,1988,Summer,Seoul,Athletics,Shot Put,Silver
7968,"Eric Randolph ""Randy"" Barnes",M,30,195,132.0,34.71,United States,USA,1996,Summer,Atlanta,Athletics,Shot Put,Gold
8005,Bengt Baron,M,18,193,83.0,22.28,Sweden,SWE,1980,Summer,Moskva,Swimming,100 metres Backstroke,Gold
8027,Khasan Makharbekovich Baroyev,M,21,188,120.0,33.95,Russia,RUS,2004,Summer,Athina,Wrestling,"Super-Heavyweight, Greco-Roman",Gold
8027,Khasan Makharbekovich Baroyev,M,25,188,120.0,33.95,Russia,RUS,2008,Summer,Beijing,Wrestling,"Super-Heavyweight, Greco-Roman",Silver
